0.88576,-0.46415
0.52626,-0.85032
0.03957,-0.99922
-0.97531,-0.22086
-0.83735,-0.54667
0.9319,0.36271
-0.80362,-0.59515
-0.98829,0.1526
-0.99423,-0.10725
-0.99271,0.1205
-0.10596,-0.99437
-0.99479,-0.10194
0.95593,0.2936
0.95683,0.29066
-0.75491,0.65583
-0.57453,0.81848
-0.99843,-0.05593
-0.97603,0.21764
-0.99681,-0.079766
-0.8609,0.50877
0.57877,-0.81549
0.00030907,-1
-0.99416,0.1079
0.046964,-0.9989
-0.93509,0.35441
0.36962,0.92918
-0.71336,0.7008
0.12242,-0.99248
0.18395,0.98294
-0.88861,0.45867
0.23762,-0.97136
-0.18781,-0.98221
0.99775,0.067046
-0.68998,0.72383
0.071629,-0.99743
0.88924,0.45745
-0.98545,-0.16997
-0.73421,-0.67892
-0.66479,-0.74703
0.081068,-0.99671
-0.99397,-0.10964
0.18208,-0.98328
-0.025888,-0.99966
-0.94921,0.31465
-0.91041,0.41372
0.051459,-0.99868
0.065653,-0.99784
0.14932,-0.98879
0.036548,-0.99933
0.98954,0.14428
-0.50569,0.86271
0.16953,0.98553
-0.87842,0.47789
0.29005,-0.95701
-0.91356,0.40669
0.41393,0.91031
0.16405,-0.98645
-0.70314,0.71105
-0.40227,0.91552
-0.2659,0.964
-0.73319,0.68002
0.39741,0.91764
-0.91663,-0.39973
-0.51807,-0.85534
0.99794,0.064161
-0.9913,-0.13165
-0.21486,0.97664
-0.89599,0.44407
-0.95277,0.3037
-0.6891,-0.72467
-0.79631,0.60489
-0.98252,-0.18613
-0.82997,-0.55781
-0.98701,0.16067
0.10916,-0.99402
-0.67671,0.73625
-0.38171,-0.92428
0.16571,0.98617
-0.99882,-0.048562
-0.2446,0.96962
0.70267,0.71152
-0.66239,0.74916
-0.88514,-0.46533
0.85384,0.52054
-0.97811,0.20808
0.37678,0.9263
0.24101,-0.97052
-0.68765,-0.72604
-0.59757,-0.80182
0.85532,0.5181
0.52382,-0.85183
-0.98501,-0.17253
0.90027,0.43532
-0.99689,0.078864
-0.065462,-0.99786
0.38464,0.92307
0.8316,0.55537
0.97201,0.23492
-0.52296,0.85236
-0.95737,-0.28885
-0.58458,0.81134
0.79152,0.61114
0.98486,0.17332
0.80324,0.59566
-0.97513,0.22165
0.059366,-0.99824
0.26918,0.96309
0.77247,-0.63505
0.87972,0.47549
-0.99444,-0.10535
0.96262,0.27087
0.99533,0.096541
0.77444,0.63265
0.11242,-0.99366
-0.89878,0.4384
0.98694,0.16109
-0.11467,0.9934
-0.30057,-0.95376
-0.21396,-0.97684
0.55483,0.83196
-0.96339,0.26811
0.96177,0.27387
0.95602,0.29329
0.48704,0.87338
-0.34821,0.93742
0.90912,0.41653
0.7116,0.70258
0.13267,0.99116
0.90388,0.4278
0.91882,0.39467
0.9228,0.38527
-0.68119,0.73211
-0.89917,-0.4376
0.99979,-0.020627
-0.91253,-0.409
-0.55881,0.82929
0.73709,0.6758
-0.068881,-0.99762
0.81942,0.57319
0.78327,-0.62168
-0.92552,0.37869
0.99997,0.0079743
-0.5254,-0.85085
0.82517,0.56488
0.92098,0.38961
0.86625,0.4996
0.97951,0.20141
0.82368,-0.56706
-0.73055,-0.68286
-0.13613,0.99069
0.23104,-0.97294
-0.10382,-0.9946
-0.81771,0.57562
0.99642,0.084542
-0.95872,0.28434
0.98154,0.19126
-0.49512,0.86882
0.47643,-0.87921
0.55229,0.83365
-0.96463,-0.26362
0.96878,0.2479
-0.99971,-0.024279
-0.41726,0.90879
0.075206,-0.99717
0.096748,-0.99531
-0.011392,-0.99994
0.98641,0.16429
-0.93615,-0.3516
0.53962,0.84191
0.99993,-0.012038
-0.99997,0.0080672
-0.79978,0.60029
-0.96458,0.26379
0.024502,-0.9997
-0.57565,0.8177
0.1267,-0.99194
-0.2717,0.96238
0.41262,0.9109
-0.47048,0.88241
-0.99917,0.040673
-0.98216,-0.18806
0.83539,0.54966
-0.21322,-0.97701
-0.91428,0.40508
-0.95083,0.30973
0.83225,-0.5544
0.068505,-0.99765
-0.68256,0.73083
0.99869,0.051173
-0.99773,-0.067399
0.91097,0.41247
0.92129,0.38887
-0.026835,-0.99964
-0.44747,0.8943
-0.9226,0.38576
-0.96611,0.25814
0.11937,-0.99285
0.99995,-0.0099971
0.12172,-0.99256
-0.89509,0.44589
-0.05381,-0.99855
-0.78639,0.61773
-0.41174,-0.9113
0.97612,-0.21724
0.7972,-0.60371
-0.81956,0.57299
0.90573,0.42386
-0.95013,0.31185
0.66918,0.7431
-0.97198,-0.23505
-0.60261,0.79804
-0.9345,0.35596
0.43541,0.90023
-0.22525,-0.9743
-0.58282,0.8126
-0.34715,0.93781
-0.72222,0.69166
0.99071,0.136
-0.99975,0.022437
-0.96473,0.26324
0.96399,0.26593
-0.51274,0.85854
0.59552,0.80334
-0.088273,0.9961
0.39241,0.91979
-0.70229,0.71189
-0.96627,0.25752
0.078879,-0.99688
0.048441,0.99883
0.77324,-0.63411
0.99922,0.039525
0.72914,0.68437
-0.93186,0.36283
0.086488,-0.99625
-0.97725,-0.21211
0.10155,-0.99483
0.0056697,-0.99998
0.084436,-0.99643
0.96157,0.27456
-0.16931,0.98556
0.9496,0.31347
-0.95439,-0.29855
0.75246,0.65864
-0.95649,0.29177
-0.98044,0.19681
0.16028,-0.98707
-0.8067,0.59096
-0.73416,0.67898
-0.47666,0.87909
0.90149,-0.4328
0.96312,0.26909
-0.85784,0.51392
-0.79057,-0.61237
0.14008,-0.99014
-0.4322,-0.90178
-0.95707,-0.28985
0.92103,0.3895
-0.81608,-0.57794
0.097362,-0.99525
0.16633,0.98607
-0.24811,0.96873
0.98852,0.15107
0.089033,-0.99603
-0.97746,0.2111
-0.88328,-0.46885
-0.99317,-0.11667
-0.59332,0.80496
-0.38509,0.92288
0.95134,0.30816
-0.85214,0.52332
-0.77381,0.63342
0.99248,0.12243
-0.77077,0.63712
0.89102,0.45397
-0.40177,0.91574
-0.98608,0.16629
0.062131,0.99807
0.6035,-0.79737
-0.99792,0.064477
-0.95813,-0.28635
0.15059,0.9886
0.88305,-0.46927
0.99991,0.013636
-0.9339,0.35752
-0.60596,0.7955
0.042166,-0.99911
0.088692,-0.99606
-0.8889,-0.45811
-0.23968,-0.97085
-0.98581,0.16788
-0.93787,0.347
0.0724,-0.99738
-0.24212,-0.97025
0.89044,0.4551
-0.1388,-0.99032
0.9982,-0.060035
-0.54589,-0.83786
0.59416,-0.80434
-0.55076,-0.83466
0.97616,0.21707
0.088681,-0.99606
-0.45145,0.8923
-0.4896,0.87195
0.070437,-0.99752
0.95171,0.30701
0.9674,0.25327
-0.76648,0.64227
0.99743,0.071696
-0.82689,-0.56237
-0.10623,-0.99434
0.91594,0.40131
0.98506,-0.17221
0.91201,0.41017
0.25312,-0.96743
-0.92979,0.3681
-0.99403,-0.10912
-0.17743,-0.98413
0.99024,-0.13937
-0.86549,0.50092
-0.99839,0.056748
0.044181,0.99902
-0.58737,0.80932
0.068521,-0.99765
-0.70041,0.71374
0.99852,0.054468
-0.3808,0.92466
0.96944,0.24532
0.67806,0.735
0.61408,0.78925
-0.91421,0.40524
-0.47519,0.87988
0.9827,-0.18523
-0.99976,-0.021924
-0.71683,0.69725
0.95426,0.29898
-0.8456,0.53381
0.92782,0.37303
-0.99892,-0.046472
-0.32135,0.94696
-0.4044,0.91458
-0.96844,0.24924
0.0233,-0.99973
0.98134,0.19227
0.99883,-0.048457
0.85964,0.5109
0.99992,-0.012487
0.92096,0.38965
-0.97998,-0.19912
-0.95006,0.31206
-0.99814,-0.06089
0.9881,0.15383
0.90731,0.42047
0.23009,-0.97317
0.66822,0.74396
0.99509,0.098943
-0.95272,-0.30386
-0.76201,0.64757
-0.80832,0.58875
